% S&P 500 return data obtained from the CRSP Index File on the S&P 500 via WRDS. Raw monthly
% bond data are averages of 20-year and 30-year T-bond returns obtained from US Treasury 
% and Inflation Indexes via WRDS.

19570531	0.038629	-0.002643
19570628	-0.00078	-0.028898
19570731	0.009676	0.004566
19570830	-0.048926	-0.000038
19570930	-0.057914	0.009974
19571031	-0.038641	-0.004189
19571129	0.023551	0.05493
19571231	-0.037522	0.034926
19580131	0.045882	-0.015496
19580228	-0.013963	0.016872
19580331	0.03312	0.009601
19580430	0.033448	0.02206
19580529	0.021308	0.012067
19580630	0.028022	-0.018655
19580731	0.04404	-0.036621
19580829	0.017888	-0.04342
19580930	0.050777	-0.0141285
19581031	0.02772	0.014588
19581128	0.028534	0.0140445
19581231	0.053855	-0.0198945
19590130	0.006422	-0.0105065
19590227	0.006793	0.008097
19590331	0.003184	-0.001575
19590430	0.040104	-0.010404
19590529	0.02351	-0.002183
19590630	-0.000861	0.001543
19590731	0.034324	0.008106
19590831	-0.011055	-0.0107065
19590930	-0.043064	0.000217
19591030	0.012502	0.016199
19591130	0.018378	-0.0119395
19591231	0.029575	-0.0238645
19600129	-0.070043	0.0093725
19600229	0.013668	0.0183895
19600331	-0.01259	0.0389805
19600429	-0.016174	-0.018671
19600531	0.033388	0.019872
19600630	0.022049	0.022916
19600729	-0.02295	0.0368905
19600831	0.031519	-0.011399
19600930	-0.058643	0.001951
19601031	-0.00119	-0.0010065
19601130	0.045926	-0.015506
19601230	0.048751	0.031404
19610131	0.064234	-0.0118265
19610228	0.032804	0.02138
19610330	0.029315	0.0007245
19610428	0.004566	0.013722
19610531	0.023462	0.006541
19610630	-0.026676	-0.0248355
19610731	0.033758	0.000499
19610831	0.024769	-0.013123
19610929	-0.018683	0.005999
19611031	0.028297	0.0056355
19611130	0.045141	-0.00162
19611229	0.004733	-0.005117
19620131	-0.037395	0.001621
19620228	0.020573	0.005731
19620330	-0.003823	0.0216895
19620430	-0.061767	0.0179345
19620531	-0.079923	0.0028335
19620629	-0.080691	-0.010298
19620731	0.065282	-0.0094405
19620831	0.021669	0.0276255
19620928	-0.048816	0.009765
19621031	0.008313	0.012428
19621130	0.108268	0.001799
19621231	0.015534	-0.001576
19630131	0.050367	0.001525
19630228	-0.024189	0.001281
19630329	0.036581	0.0006365
19630430	0.04907	-0.0028035
19630531	0.019674	0.0012775
19630628	-0.018605	0.0009695
19630731	-0.001821	0.0031695
19630830	0.053466	0.0028505
19630930	-0.010402	0.000425
19631031	0.034825	-0.004057
19631129	-0.004487	-0.0035385
19631231	0.026065	-0.01113
19640131	0.027391	0.0037365
19640228	0.017015	0.001669
19640331	0.017232	-0.00876
19640430	0.006192	0.007892
19640528	0.016815	0.013689
19640630	0.018084	0.0136925
19640731	0.01891	0.001221
19640831	-0.011621	0.000862
19640930	0.030399	0.0014365
